gid,lbl,val,geometry,result
다사470440,198.00,198.0,"POLYGON ((947000 1944000, 947000 1944100, 947100 1944100, 947100 1944000, 947000 1944000))",365.875
다사474442,279.00,279.0,"POLYGON ((947400 1944200, 947400 1944300, 947500 1944300, 947500 1944200, 947400 1944200))",727.75
다사475453,135.00,135.0,"POLYGON ((947500 1945300, 947500 1945400, 947600 1945400, 947600 1945300, 947500 1945300))",520.0
다사483461,55.00,55.0,"POLYGON ((948300 1946100, 948300 1946200, 948400 1946200, 948400 1946100, 948300 1946100))",354.125
다사481464,337.00,337.0,"POLYGON ((948100 1946400, 948100 1946500, 948200 1946500, 948200 1946400, 948100 1946400))",546.5
다사466436,170.00,170.0,"POLYGON ((946600 1943600, 946600 1943700, 946700 1943700, 946700 1943600, 946600 1943600))",344.57142857142856
다사457471,604.00,604.0,"POLYGON ((945700 1947100, 945700 1947200, 945800 1947200, 945800 1947100, 945700 1947100))",982.5
다사486458,323.00,323.0,"POLYGON ((948600 1945800, 948600 1945900, 948700 1945900, 948700 1945800, 948600 1945800))",627.25
다사500470,413.00,413.0,"POLYGON ((950000 1947000, 950000 1947100, 950100 1947100, 950100 1947000, 950000 1947000))",743.125
다사486446,272.00,272.0,"POLYGON ((948600 1944600, 948600 1944700, 948700 1944700, 948700 1944600, 948600 1944600))",480.125
다사491472,13.00,13.0,"POLYGON ((949100 1947200, 949100 1947300, 949200 1947300, 949200 1947200, 949100 1947200))",13.0
다사473446,58.00,58.0,"POLYGON ((947300 1944600, 947300 1944700, 947400 1944700, 947400 1944600, 947300 1944600))",203.75
다사477458,288.00,288.0,"POLYGON ((947700 1945800, 947700 1945900, 947800 1945900, 947800 1945800, 947700 1945800))",558.5
다사484462,486.00,486.0,"POLYGON ((948400 1946200, 948400 1946300, 948500 1946300, 948500 1946200, 948400 1946200))",712.0
다사468453,57.00,57.0,"POLYGON ((946800 1945300, 946800 1945400, 946900 1945400, 946900 1945300, 946800 1945300))",372.75
다사489457,338.00,338.0,"POLYGON ((948900 1945700, 948900 1945800, 949000 1945800, 949000 1945700, 948900 1945700))",574.625
다사491479,386.00,386.0,"POLYGON ((949100 1947900, 949100 1948000, 949200 1948000, 949200 1947900, 949100 1947900))",389.25
다사471445,173.00,173.0,"POLYGON ((947100 1944500, 947100 1944600, 947200 1944600, 947200 1944500, 947100 1944500))",331.25
다사487454,371.00,371.0,"POLYGON ((948700 1945400, 948700 1945500, 948800 1945500, 948800 1945400, 948700 1945400))",775.25
다사472454,495.00,495.0,"POLYGON ((947200 1945400, 947200 1945500, 947300 1945500, 947300 1945400, 947200 1945400))",828.75
다사465472,835.00,835.0,"POLYGON ((946500 1947200, 946500 1947300, 946600 1947300, 946600 1947200, 946500 1947200))",1079.625
다사459475,39.00,39.0,"POLYGON ((945900 1947500, 945900 1947600, 946000 1947600, 946000 1947500, 945900 1947500))",322.375
다사459470,885.00,885.0,"POLYGON ((945900 1947000, 945900 1947100, 946000 1947100, 946000 1947000, 945900 1947000))",1112.125
다사469480,611.00,611.0,"POLYGON ((946900 1948000, 946900 1948100, 947000 1948100, 947000 1948000, 946900 1948000))",996.125
다사469478,452.00,452.0,"POLYGON ((946900 1947800, 946900 1947900, 947000 1947900, 947000 1947800, 946900 1947800))",869.25
다사480452,150.00,150.0,"POLYGON ((948000 1945200, 948000 1945300, 948100 1945300, 948100 1945200, 948000 1945200))",386.375
다사474451,471.00,471.0,"POLYGON ((947400 1945100, 947400 1945200, 947500 1945200, 947500 1945100, 947400 1945100))",778.125
다사488464,158.00,158.0,"POLYGON ((948800 1946400, 948800 1946500, 948900 1946500, 948900 1946400, 948800 1946400))",296.375
다사478441,370.00,370.0,"POLYGON ((947800 1944100, 947800 1944200, 947900 1944200, 947900 1944100, 947800 1944100))",717.375
다사463484,N/A,0.0,"POLYGON ((946300 1948400, 946300 1948500, 946400 1948500, 946400 1948400, 946300 1948400))",203.5
다사458469,379.00,379.0,"POLYGON ((945800 1946900, 945800 1947000, 945900 1947000, 945900 1946900, 945800 1946900))",782.375
다사468445,169.00,169.0,"POLYGON ((946800 1944500, 946800 1944600, 946900 1944600, 946900 1944500, 946800 1944500))",350.625
다사467481,742.00,742.0,"POLYGON ((946700 1948100, 946700 1948200, 946800 1948200, 946800 1948100, 946700 1948100))",1045.75
다사471432,401.00,401.0,"POLYGON ((947100 1943200, 947100 1943300, 947200 1943300, 947200 1943200, 947100 1943200))",627.375
다사467436,233.00,233.0,"POLYGON ((946700 1943600, 946700 1943700, 946800 1943700, 946800 1943600, 946700 1943600))",459.375
다사478461,288.00,288.0,"POLYGON ((947800 1946100, 947800 1946200, 947900 1946200, 947900 1946100, 947800 1946100))",498.625
다사485462,446.00,446.0,"POLYGON ((948500 1946200, 948500 1946300, 948600 1946300, 948600 1946200, 948500 1946200))",738.375
다사478442,437.00,437.0,"POLYGON ((947800 1944200, 947800 1944300, 947900 1944300, 947900 1944200, 947800 1944200))",834.5
다사484458,363.00,363.0,"POLYGON ((948400 1945800, 948400 1945900, 948500 1945900, 948500 1945800, 948400 1945800))",623.875
다사470445,66.00,66.0,"POLYGON ((947000 1944500, 947000 1944600, 947100 1944600, 947100 1944500, 947000 1944500))",281.375
다사479448,340.00,340.0,"POLYGON ((947900 1944800, 947900 1944900, 948000 1944900, 948000 1944800, 947900 1944800))",678.375
다사482461,219.00,219.0,"POLYGON ((948200 1946100, 948200 1946200, 948300 1946200, 948300 1946100, 948200 1946100))",514.0
다사462463,33.00,33.0,"POLYGON ((946200 1946300, 946200 1946400, 946300 1946400, 946300 1946300, 946200 1946300))",149.375
다사481453,477.00,477.0,"POLYGON ((948100 1945300, 948100 1945400, 948200 1945400, 948200 1945300, 948100 1945300))",901.125
다사465444,386.00,386.0,"POLYGON ((946500 1944400, 946500 1944500, 946600 1944500, 946600 1944400, 946500 1944400))",586.375
다사477455,230.00,230.0,"POLYGON ((947700 1945500, 947700 1945600, 947800 1945600, 947800 1945500, 947700 1945500))",559.75
다사473439,424.00,424.0,"POLYGON ((947300 1943900, 947300 1944000, 947400 1944000, 947400 1943900, 947300 1943900))",759.125
다사479470,167.00,167.0,"POLYGON ((947900 1947000, 947900 1947100, 948000 1947100, 948000 1947000, 947900 1947000))",465.375
다사464442,7.00,7.0,"POLYGON ((946400 1944200, 946400 1944300, 946500 1944300, 946500 1944200, 946400 1944200))",294.6
다사467477,463.00,463.0,"POLYGON ((946700 1947700, 946700 1947800, 946800 1947800, 946800 1947700, 946700 1947700))",624.875
다사479460,314.00,314.0,"POLYGON ((947900 1946000, 947900 1946100, 948000 1946100, 948000 1946000, 947900 1946000))",570.875
다사472453,485.00,485.0,"POLYGON ((947200 1945300, 947200 1945400, 947300 1945400, 947300 1945300, 947200 1945300))",805.125
다사480459,157.00,157.0,"POLYGON ((948000 1945900, 948000 1946000, 948100 1946000, 948100 1945900, 948000 1945900))",455.375
다사463489,N/A,0.0,"POLYGON ((946300 1948900, 946300 1949000, 946400 1949000, 946400 1948900, 946300 1948900))",199.875
다사481443,128.00,128.0,"POLYGON ((948100 1944300, 948100 1944400, 948200 1944400, 948200 1944300, 948100 1944300))",363.2857142857142
다사479471,247.00,247.0,"POLYGON ((947900 1947100, 947900 1947200, 948000 1947200, 948000 1947100, 947900 1947100))",416.0
다사470450,191.00,191.0,"POLYGON ((947000 1945000, 947000 1945100, 947100 1945100, 947100 1945000, 947000 1945000))",393.875
다사458467,434.00,434.0,"POLYGON ((945800 1946700, 945800 1946800, 945900 1946800, 945900 1946700, 945800 1946700))",824.625
다사501468,525.00,525.0,"POLYGON ((950100 1946800, 950100 1946900, 950200 1946900, 950200 1946800, 950100 1946800))",951.625
다사464483,235.00,235.0,"POLYGON ((946400 1948300, 946400 1948400, 946500 1948400, 946500 1948300, 946400 1948300))",640.375
다사504469,216.00,216.0,"POLYGON ((950400 1946900, 950400 1947000, 950500 1947000, 950500 1946900, 950400 1946900))",326.5
다사482458,362.00,362.0,"POLYGON ((948200 1945800, 948200 1945900, 948300 1945900, 948300 1945800, 948200 1945800))",651.625
다사478476,162.00,162.0,"POLYGON ((947800 1947600, 947800 1947700, 947900 1947700, 947900 1947600, 947800 1947600))",361.5
다사456476,996.00,996.0,"POLYGON ((945600 1947600, 945600 1947700, 945700 1947700, 945700 1947600, 945600 1947600))",1079.75
다사483448,342.00,342.0,"POLYGON ((948300 1944800, 948300 1944900, 948400 1944900, 948400 1944800, 948300 1944800))",698.625
다사477443,417.00,417.0,"POLYGON ((947700 1944300, 947700 1944400, 947800 1944400, 947800 1944300, 947700 1944300))",586.375
다사464452,323.00,323.0,"POLYGON ((946400 1945200, 946400 1945300, 946500 1945300, 946500 1945200, 946400 1945200))",469.875
다사466451,608.00,608.0,"POLYGON ((946600 1945100, 946600 1945200, 946700 1945200, 946700 1945100, 946600 1945100))",913.0
다사466455,585.00,585.0,"POLYGON ((946600 1945500, 946600 1945600, 946700 1945600, 946700 1945500, 946600 1945500))",787.125
다사489454,339.00,339.0,"POLYGON ((948900 1945400, 948900 1945500, 949000 1945500, 949000 1945400, 948900 1945400))",590.7142857142857
다사484447,373.00,373.0,"POLYGON ((948400 1944700, 948400 1944800, 948500 1944800, 948500 1944700, 948400 1944700))",730.75
다사472436,226.00,226.0,"POLYGON ((947200 1943600, 947200 1943700, 947300 1943700, 947300 1943600, 947200 1943600))",468.5
다사461462,35.00,35.0,"POLYGON ((946100 1946200, 946100 1946300, 946200 1946300, 946200 1946200, 946100 1946200))",280.25
다사465443,143.00,143.0,"POLYGON ((946500 1944300, 946500 1944400, 946600 1944400, 946600 1944300, 946500 1944300))",405.875
다사463493,101.00,101.0,"POLYGON ((946300 1949300, 946300 1949400, 946400 1949400, 946400 1949300, 946300 1949300))",298.875
다사474453,414.00,414.0,"POLYGON ((947400 1945300, 947400 1945400, 947500 1945400, 947500 1945300, 947400 1945300))",815.875
다사489463,301.00,301.0,"POLYGON ((948900 1946300, 948900 1946400, 949000 1946400, 949000 1946300, 948900 1946300))",513.625
다사501467,587.00,587.0,"POLYGON ((950100 1946700, 950100 1946800, 950200 1946800, 950200 1946700, 950100 1946700))",964.625
다사502471,186.00,186.0,"POLYGON ((950200 1947100, 950200 1947200, 950300 1947200, 950300 1947100, 950200 1947100))",453.125
다사467453,31.00,31.0,"POLYGON ((946700 1945300, 946700 1945400, 946800 1945400, 946800 1945300, 946700 1945300))",360.5
다사461469,403.00,403.0,"POLYGON ((946100 1946900, 946100 1947000, 946200 1947000, 946200 1946900, 946100 1946900))",533.875
다사480446,309.00,309.0,"POLYGON ((948000 1944600, 948000 1944700, 948100 1944700, 948100 1944600, 948000 1944600))",662.5
다사455466,211.00,211.0,"POLYGON ((945500 1946600, 945500 1946700, 945600 1946700, 945600 1946600, 945500 1946600))",732.375
다사483463,124.00,124.0,"POLYGON ((948300 1946300, 948300 1946400, 948400 1946400, 948400 1946300, 948300 1946300))",434.5
다사475440,801.00,801.0,"POLYGON ((947500 1944000, 947500 1944100, 947600 1944100, 947600 1944000, 947500 1944000))",1206.375
다사465465,573.00,573.0,"POLYGON ((946500 1946500, 946500 1946600, 946600 1946600, 946600 1946500, 946500 1946500))",745.75
다사481446,226.00,226.0,"POLYGON ((948100 1944600, 948100 1944700, 948200 1944700, 948200 1944600, 948100 1944600))",614.125
다사476443,148.00,148.0,"POLYGON ((947600 1944300, 947600 1944400, 947700 1944400, 947700 1944300, 947600 1944300))",427.125
다사470469,58.00,58.0,"POLYGON ((947000 1946900, 947000 1947000, 947100 1947000, 947100 1946900, 947000 1946900))",274.0
다사461465,N/A,0.0,"POLYGON ((946100 1946500, 946100 1946600, 946200 1946600, 946200 1946500, 946100 1946500))",186.5
다사464490,390.00,390.0,"POLYGON ((946400 1949000, 946400 1949100, 946500 1949100, 946500 1949000, 946400 1949000))",725.375
다사473475,45.00,45.0,"POLYGON ((947300 1947500, 947300 1947600, 947400 1947600, 947400 1947500, 947300 1947500))",280.375
다사486453,395.00,395.0,"POLYGON ((948600 1945300, 948600 1945400, 948700 1945400, 948700 1945300, 948600 1945300))",687.75
다사470465,9.00,9.0,"POLYGON ((947000 1946500, 947000 1946600, 947100 1946600, 947100 1946500, 947000 1946500))",248.125
다사477452,285.00,285.0,"POLYGON ((947700 1945200, 947700 1945300, 947800 1945300, 947800 1945200, 947700 1945200))",568.75
다사473451,816.00,816.0,"POLYGON ((947300 1945100, 947300 1945200, 947400 1945200, 947400 1945100, 947300 1945100))",1044.125
다사467472,587.00,587.0,"POLYGON ((946700 1947200, 946700 1947300, 946800 1947300, 946800 1947200, 946700 1947200))",908.0
다사461464,42.00,42.0,"POLYGON ((946100 1946400, 946100 1946500, 946200 1946500, 946200 1946400, 946100 1946400))",75.125
다사458475,324.00,324.0,"POLYGON ((945800 1947500, 945800 1947600, 945900 1947600, 945900 1947500, 945800 1947500))",565.375
다사463477,350.00,350.0,"POLYGON ((946300 1947700, 946300 1947800, 946400 1947800, 946400 1947700, 946300 1947700))",581.625
다사461495,40.00,40.0,"POLYGON ((946100 1949500, 946100 1949600, 946200 1949600, 946200 1949500, 946100 1949500))",218.5
다사462483,185.00,185.0,"POLYGON ((946200 1948300, 946200 1948400, 946300 1948400, 946300 1948300, 946200 1948300))",339.125
다사496475,379.00,379.0,"POLYGON ((949600 1947500, 949600 1947600, 949700 1947600, 949700 1947500, 949600 1947500))",645.875
다사473444,92.00,92.0,"POLYGON ((947300 1944400, 947300 1944500, 947400 1944500, 947400 1944400, 947300 1944400))",284.0
다사468484,271.00,271.0,"POLYGON ((946800 1948400, 946800 1948500, 946900 1948500, 946900 1948400, 946800 1948400))",555.0
다사472485,54.00,54.0,"POLYGON ((947200 1948500, 947200 1948600, 947300 1948600, 947300 1948500, 947200 1948500))",249.0
다사473480,384.00,384.0,"POLYGON ((947300 1948000, 947300 1948100, 947400 1948100, 947400 1948000, 947300 1948000))",929.375
다사462458,N/A,0.0,"POLYGON ((946200 1945800, 946200 1945900, 946300 1945900, 946300 1945800, 946200 1945800))",2.142857142857143
다사476445,309.00,309.0,"POLYGON ((947600 1944500, 947600 1944600, 947700 1944600, 947700 1944500, 947600 1944500))",531.25
다사466464,497.00,497.0,"POLYGON ((946600 1946400, 946600 1946500, 946700 1946500, 946700 1946400, 946600 1946400))",817.375
다사465453,986.00,986.0,"POLYGON ((946500 1945300, 946500 1945400, 946600 1945400, 946600 1945300, 946500 1945300))",1261.125
다사463460,N/A,0.0,"POLYGON ((946300 1946000, 946300 1946100, 946400 1946100, 946400 1946000, 946300 1946000))",130.875
다사471451,48.00,48.0,"POLYGON ((947100 1945100, 947100 1945200, 947200 1945200, 947200 1945100, 947100 1945100))",336.5
다사472445,38.00,38.0,"POLYGON ((947200 1944500, 947200 1944600, 947300 1944600, 947300 1944500, 947200 1944500))",177.0
다사483447,471.00,471.0,"POLYGON ((948300 1944700, 948300 1944800, 948400 1944800, 948400 1944700, 948300 1944700))",821.375
다사463476,424.00,424.0,"POLYGON ((946300 1947600, 946300 1947700, 946400 1947700, 946400 1947600, 946300 1947600))",617.625
다사454467,672.00,672.0,"POLYGON ((945400 1946700, 945400 1946800, 945500 1946800, 945500 1946700, 945400 1946700))",1067.75
다사464455,1353.00,1353.0,"POLYGON ((946400 1945500, 946400 1945600, 946500 1945600, 946500 1945500, 946400 1945500))",1428.0
다사463464,673.00,673.0,"POLYGON ((946300 1946400, 946300 1946500, 946400 1946500, 946400 1946400, 946300 1946400))",751.75
다사474449,18.00,18.0,"POLYGON ((947400 1944900, 947400 1945000, 947500 1945000, 947500 1944900, 947400 1944900))",224.75
다사467489,323.00,323.0,"POLYGON ((946700 1948900, 946700 1949000, 946800 1949000, 946800 1948900, 946700 1948900))",550.625
다사466452,729.00,729.0,"POLYGON ((946600 1945200, 946600 1945300, 946700 1945300, 946700 1945200, 946600 1945200))",1157.875
다사478455,451.00,451.0,"POLYGON ((947800 1945500, 947800 1945600, 947900 1945600, 947900 1945500, 947800 1945500))",702.125
다사456470,711.00,711.0,"POLYGON ((945600 1947000, 945600 1947100, 945700 1947100, 945700 1947000, 945600 1947000))",1074.5
다사466491,17.00,17.0,"POLYGON ((946600 1949100, 946600 1949200, 946700 1949200, 946700 1949100, 946600 1949100))",101.25
다사480468,N/A,0.0,"POLYGON ((948000 1946800, 948000 1946900, 948100 1946900, 948100 1946800, 948000 1946800))",209.5
다사465470,20.00,20.0,"POLYGON ((946500 1947000, 946500 1947100, 946600 1947100, 946600 1947000, 946500 1947000))",307.5
다사469440,82.00,82.0,"POLYGON ((946900 1944000, 946900 1944100, 947000 1944100, 947000 1944000, 946900 1944000))",176.75
다사468447,174.00,174.0,"POLYGON ((946800 1944700, 946800 1944800, 946900 1944800, 946900 1944700, 946800 1944700))",368.75
다사496474,313.00,313.0,"POLYGON ((949600 1947400, 949600 1947500, 949700 1947500, 949700 1947400, 949600 1947400))",469.625
다사467444,184.00,184.0,"POLYGON ((946700 1944400, 946700 1944500, 946800 1944500, 946800 1944400, 946700 1944400))",324.125
다사463481,402.00,402.0,"POLYGON ((946300 1948100, 946300 1948200, 946400 1948200, 946400 1948100, 946300 1948100))",850.875
다사459468,200.00,200.0,"POLYGON ((945900 1946800, 945900 1946900, 946000 1946900, 946000 1946800, 945900 1946800))",488.5
다사477454,400.00,400.0,"POLYGON ((947700 1945400, 947700 1945500, 947800 1945500, 947800 1945400, 947700 1945400))",653.375
다사465440,107.00,107.0,"POLYGON ((946500 1944000, 946500 1944100, 946600 1944100, 946600 1944000, 946500 1944000))",259.42857142857144
다사485448,726.00,726.0,"POLYGON ((948500 1944800, 948500 1944900, 948600 1944900, 948600 1944800, 948500 1944800))",1019.625
다사497469,1332.00,1332.0,"POLYGON ((949700 1946900, 949700 1947000, 949800 1947000, 949800 1946900, 949700 1946900))",1332.75
다사466445,75.00,75.0,"POLYGON ((946600 1944500, 946600 1944600, 946700 1944600, 946700 1944500, 946600 1944500))",231.0
다사476481,564.00,564.0,"POLYGON ((947600 1948100, 947600 1948200, 947700 1948200, 947700 1948100, 947600 1948100))",866.25
다사496476,500.00,500.0,"POLYGON ((949600 1947600, 949600 1947700, 949700 1947700, 949700 1947600, 949600 1947600))",688.75
다사468475,250.00,250.0,"POLYGON ((946800 1947500, 946800 1947600, 946900 1947600, 946900 1947500, 946800 1947500))",549.75
다사475465,N/A,0.0,"POLYGON ((947500 1946500, 947500 1946600, 947600 1946600, 947600 1946500, 947500 1946500))",77.25
다사473485,243.00,243.0,"POLYGON ((947300 1948500, 947300 1948600, 947400 1948600, 947400 1948500, 947300 1948500))",454.375
